,statuses_count,description,friends_count,text,favourites_count,user_id,screen_name,created_at,verified,tweet_id,followers_count,location,following,retweet_count,listed_count
2551,117886,Pedagoga- Pós Graduada Especialista em Controle de Poluição Ambiental- Gestão Ambiental e Desenvolvimento Sustentável - FGV,1637,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,6292,313351628,EFeij,Wed Jun 08 14:38:27 +0000 2011,False,693550237953187841,1798,Rio de Janeiro,1637,11,48
2552,68,"If my views are not my own, then something's gone seriously wrong!",363,RT @nntaleb: Worth investigating; extremely worhty of investigation. https://t.co/lldl1nil1B,5,233268271,Roddy5211,Sun Jan 02 19:55:41 +0000 2011,False,693550211365478400,45,"sligo, ireland",363,83,0
2553,6807,#Jesus     #IAmSecond     #ACNA  #ReaganConservative #DefundPP #RepublicOfTexas  #FairTax,1679,RT @Juan_Sallach: New Weapon to Fight Zika: The Mosquito https://t.co/GpS27ZxJLA https://t.co/jl7zMfzv30,805,74771026,mbretttx,Wed Sep 16 16:30:11 +0000 2009,False,693550203433914368,1404,U-S-A !!!,1679,1,39
2554,50319,"Advocating for reform of the criminal justice system,reform for police,fighting for civil & human rights for people of color! #JusticeOrElse✊
#Blacklivesmatter",1415,"RT @deray: At least 20,000 infected by Zika virus in Colombia https://t.co/TePrgdtboZ",42809,423717038,elaineprettyeye,Mon Nov 28 21:12:45 +0000 2011,False,693550203039793155,1372,Amerikkka,1415,163,62
2555,10659,"At TRT World, audiences can expect balanced, in-depth reporting with a focus on global responsibility.",0,"#WorldinFocus: The Spread of Zika &amp; Reproductive Rights
https://t.co/5TlagyE8aP https://t.co/u1UoUbxuFM",0,3091150576,trtworld,Fri Mar 13 11:23:42 +0000 2015,True,693550198103117827,15058,Istanbul,0,0,155
2556,4983,Cocktail napkin artist.,415,Don't worry Steve Harvey will send it to the Philippines.    https://t.co/RnzYJFSQzW,10156,22552461,jasonlonglaughs,Mon Mar 02 23:28:43 +0000 2009,False,693550197910048768,169,Seattle,415,0,4
2557,2496,"The Utah Chapter Sierra Club is working to protect communities & our environment through educational & legal programs, legislative & political activism.",1100,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,7,1736354400,UtahSierran,Fri Sep 06 18:55:39 +0000 2013,False,693550182194020352,563,"Salt Lake City, Utah",1100,11,35
2558,6604,"Environmental Scientist/Consultant: Molecular (Abiotic-Stress) Plant Physiologist, Green Roofs and Green Walls, Air Quality, Drought and Salinity expert -",585,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,73,1078549772,husain_shaz,Fri Jan 11 05:03:25 +0000 2013,False,693550177412587520,648,Ontario - Canada,585,11,64
2559,42836,http://t.co/glTvl6mGnB,3857,Should We Cancel Our Honeymoon? Seven Questions About Zika https://t.co/AC4RjEmhUz,15378,2798317598,JayneLoganMxxx,Mon Sep 08 17:39:49 +0000 2014,False,693550171750158336,2269,"Calgary, Alberta, Canada ",3857,0,585
2560,9301,"PhD. Tropical Medicine, interested in #NTDs #leishmaniasis #dengue #Zika #Chikungunya #NTDs_MENA #refugees_crisis #Syria #MENA (Husband to the best wife)",725,"RT @Reuters_Health: More than 2,100 pregnant Colombian women infected with Zika virus https://t.co/vVyS3jDwpY",5696,427424816,AlsalemwWaleed,Sat Dec 03 14:23:10 +0000 2011,False,693550162988421120,659,"Liverpool, England",725,27,34
2561,9792,"Doctoral researcher, @StAntsCollege, Oxford. Late Ottoman, Egypt, Islamic history. Mideast analyst, ECFR.",1244,"RT @freakonometrics: ""Genetically modified mosquitoes released in Brazil in 2015 linked to the current Zika epidemic?"" https://t.co/MWvmrXM…",58,49069711,Hammonda1,Sat Jun 20 18:02:31 +0000 2009,False,693550155300212736,6432,"ÜT: 6.0086609,80.24999",1244,29,356
2562,102117,Living the Dream in The City of Angels. Chicago wizdom after Chattanooga childhood. #HighOnLife #NoDaysOff,2212,RT @Build3dprinter: How Climate Change Could Spread Diseases Like Zika https://t.co/1Lj2sdtMyW,41607,233577630,NMcCay,Mon Jan 03 16:04:43 +0000 2011,False,693550148048171008,1048,Universe ,2212,1,199
2563,39,TOP SECRET,42,YES I DID START OPERATIONS CONCERNING THE VACCINES THAT WILL BE REQUIRED FOR THE ZIKA VIRUS WITH LIMITED US INVOLVEMENT BUT THEY WILL SUFFER,25,4276641193,REPINSM107,Wed Nov 18 07:54:22 +0000 2015,False,693550138560614400,11,TROPICANA,42,0,0
2564,11471,This official UT Southwestern Medical Center Twitter account will highlight news alerts and information from our blogs.,1539,"While some travelers have returned from abroad with Zika virus, no one has contracted it yet in the U.S. #yourpregnancydfw",109,24183598,UTSWNews,Fri Mar 13 14:55:59 +0000 2009,False,693550128972587008,6243,"Dallas, Texas",1539,0,275
2565,92505,"Jamaica's most trusted news source for 180 years. Where life unfolds. Follow for news, sports, business, lifestyle, entertainment and commentary.",384,ZIKV Facts: Zika virus and pregnancy ... Frequently asked questions - https://t.co/lyAu7LCy9S,34,40954616,JamaicaGleaner,Mon May 18 20:04:59 +0000 2009,False,693550127684947968,164804,Jamaica,384,0,1135
2566,439,The official twitter page of Florida Blue Governmental Relations is dedicated to promoting the mission of Florida Blue through education and advocacy.,616,RT @NPRHealth: Puerto Rico Health Official 'Very Concerned' About Zika's Spread https://t.co/0gmIpYQlvJ,107,2885053898,FLBlueAdvocacy,Fri Oct 31 12:48:31 +0000 2014,False,693550126841909248,215,,616,5,3
2567,62982,"Sandy Hook Elementary School Always Remember; Never Forget -- #DemandAction 
I'm a Sjogren's Syndrome Warrior.
#UniteBlue",1753,RT @washingtonpost: A country with the world’s worst homicide rate now grapples with Zika https://t.co/ZC1nuXz9g7,3009,22421834,Shalyn67,Sun Mar 01 23:27:42 +0000 2009,False,693550124845375490,1899,United States,1753,48,120
2568,9301,"PhD. Tropical Medicine, interested in #NTDs #leishmaniasis #dengue #Zika #Chikungunya #NTDs_MENA #refugees_crisis #Syria #MENA (Husband to the best wife)",725,RT @Mozziebites: “In terms of reducing disease you don’t even have to eradicate all the mosquitoes in the world.” https://t.co/rBluWoV4Uu #…,5696,427424816,AlsalemwWaleed,Sat Dec 03 14:23:10 +0000 2011,False,693550112581246976,659,"Liverpool, England",725,3,34
2569,20142,Cool | Adventurous | IT Systems/Network Engineer | Avid Reader | Blunt | Strategist | Analyst | Writer | #Swissgolden | #Leo.,549,"RT @Elombah: At least 20,000 infected by Zika virus in Colombia... https://t.co/jQucatUuBi",46,501506669,valexzky,Fri Feb 24 06:16:57 +0000 2012,False,693550106122010628,591,"Abuja, Nigeria",549,2,19
2570,15655,Believer|Vegan|Runner|Doc Student|Blogger|Chocoholic,2405,RT @NPRHealth: Puerto Rico Health Official 'Very Concerned' About Zika's Spread https://t.co/0gmIpYQlvJ,95029,43840011,thegemmadiaries,Mon Jun 01 05:58:25 +0000 2009,False,693550106071605248,1415,"San Antonio,TX",2405,5,139
2571,60542,@ me,559,RT @washingtonpost: A country with the world’s worst homicide rate now grapples with Zika https://t.co/ZC1nuXz9g7,4533,377738563,_Nona_No,Thu Sep 22 01:28:07 +0000 2011,False,693550104385576961,645,,559,48,10
2572,976,USA Today bestselling author of fantasy and science fiction. Read one of my books for free: http://t.co/vfd676K3qZ,653,"@IlanaCT @hannahnpbowman @BrianStaveley The aliens in Earthrise (sci-fi WIP) use zika in chemical warfare, so it's kind of a mosquito story.",351,124619855,DanielArenson,Sat Mar 20 01:02:46 +0000 2010,False,693550091634765824,1226,,653,0,75
2573,50492,Am A Very Private Person.........,650,RT @OluwaDoDz4Me_eB: Zika virus being spread round the american continent now is caused by mosquitoes.  https://t.co/6V8o3UWBzh,133,79563407,DJJABTICS,Sat Oct 03 20:56:49 +0000 2009,False,693550084454236160,574,"Awka, Nigeria",650,3,37
2574,56548,,110,RT @sunriseon7: SOON: Zika virus found in Australia. Is this our next global health crisis? #sun7,81977,2240766774,CMincham,Wed Dec 11 13:15:54 +0000 2013,False,693550068293435392,402,,110,5,171
2575,14484,"Director de ECODES. Frontier. I am looking for accomplices to build a new economy: greener, inclusive and more responsible. #RSE España",3966,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,10453,189663569,vinuales81,Sat Sep 11 22:01:55 +0000 2010,False,693550063566655488,5076,,3966,11,332
2576,96940,The best of the Catholic Twittesphere. 100% unofficial. Following or retweeting doesn't necessarily mean endorsement or agreement. DMs not answered.,5510,"RT @cnalive: Blog: https://t.co/OraSsYtXtW Snow altars and Leonardo DiCaprio, Bless the Lord: This week in Catholic news (1/29) https://t.c…",0,249798704,CatholicRetweet,Wed Feb 09 20:15:08 +0000 2011,False,693550050782375936,5611,"The US, Rome, Everywhere.",5510,6,104
2577,419,Reader ✦ News addict ✦ Performance Artist ✦ Incurable troublemaker,1569,Jamaica reports its first case of Zika virus #HoraceDalley https://t.co/NaVekHj402 https://t.co/g1lVfYGRnP,0,4535178312,StfniPrsson990,Sat Dec 12 05:58:56 +0000 2015,False,693550028078477312,284,,1569,0,87
2578,1898,"Lyme Ontario is a registered, not for profit organization. Providing patient support, education and awareness as well as scientific research on ticks in Canada.",126,RT @Imperial_IGHI: #Zika outbreak: Brazil's race to find a #vaccine https://t.co/FC9pRDXQVl #ZikaVirus #Zika @bbchealth @IDI_Imperial @Infe…,644,2974942563,LymeOntario,Mon Jan 12 17:11:51 +0000 2015,False,693550022693027841,319,"Ancaster, ON",126,6,11
2579,579,"Birth Doula, Childbirth Educator, Breastfeeding Counselor, Bra Fitter,",385,Afraid of Zika? I think I know how you feel https://t.co/UApmsIotgq,1,1191743791,BrightBirths,Mon Feb 18 01:55:52 +0000 2013,False,693550016191864833,85,Montana,385,0,0
2580,212,"Convenor, Tourism Management for International Students, School of Tourism Management, Capilano University. Instructor, Langara School of Management.",178,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,117,125440019,henrychow2001,Mon Mar 22 20:34:02 +0000 2010,False,693550014363119616,67,"Vancouver, BC, Canada",178,11,3
2581,57,,45,Zika virus: What you need to know - https://t.co/QUuGyegmcE,2,169350626,vcalanav,Thu Jul 22 03:45:23 +0000 2010,False,693550014208086016,29,,45,0,0
2582,245994,"Interested in Truth and how it leads to freedom, smaller and more virtuous government, and an honest currency for all nations, that is to say, NOT fiat.",3250,"RT @freakonometrics: ""Genetically modified mosquitoes released in Brazil in 2015 linked to the current Zika epidemic?"" https://t.co/MWvmrXM…",190143,912583795,sustain05,Mon Oct 29 14:41:00 +0000 2012,False,693550014019276800,3440,,3250,29,233
2583,12845,"Mass Times
Weekdays: 8:30 a.m. Monday, Tuesday, Wednesday and Friday
Weekends: Saturday 5 p.m. Sunday 7, 9 and 11:00 a.m.
Holy Days: 8:30 a.m. and 7:30 p.m.",2033,"RT @cnalive: Blog: https://t.co/OraSsYtXtW Snow altars and Leonardo DiCaprio, Bless the Lord: This week in Catholic news (1/29) https://t.c…",25,16140538,CCCarolstream,Fri Sep 05 04:41:52 +0000 2008,False,693550005785890817,677,"Carol Stream, IL",2033,6,30
2584,815,"Surgical patient advisor at Cadogan clinic - loves art, painting, yoga, inspirational people, health & beauty, anti ageing, travelling, fitness,culture, life ❤️",480,RT @wellcometrust: How does Aedes aegypti mosquito transmit diseases like #Zika and #Dengue? Find out: https://t.co/dvImXedXkG https://t.co…,1558,3412491220,tesscadogan,Mon Aug 10 10:57:52 +0000 2015,False,693549998978506752,348,"Kensington, London",480,34,26
2585,34844,"Retired, Grandmother, stroke survivor & now that Democracy has returned to Canada, let's look at taking climate action",157,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,12940,2811644853,lynn_carleton,Mon Oct 06 21:48:28 +0000 2014,False,693549996168351744,460,"Pierrefonds,Québec, Canada",157,11,115
2586,15971,Uzun lafa gerek yok,2412,Zika is a type of biological war.,18527,194506608,birolertan,Fri Sep 24 09:03:36 +0000 2010,False,693549989323210752,2760,Ankara / TÜRKİYE,2412,0,8
2587,519840,submit any ideas for the future. We need new ideas for the future if we are going to have a future + TODAYS LATEST RELEVANT NEWS,2839,Zika virus: Olympic venues to be inspected daily before and during Games https://t.co/2JngpBYDkB via @Instapaper,52,259202358,ideas4thefuture,Tue Mar 01 10:46:44 +0000 2011,False,693549988241080320,5781,Clackmannan in Scotland,2839,0,367
2588,131236,https://t.co/SJp16BkRhh,40,How Climate Change Could Spread Diseases Like Zika {time} https://t.co/eVmU2IaWsN,0,3892086198,tking2852,Wed Oct 14 13:41:02 +0000 2015,False,693549982293565440,71,,40,0,60
2589,4212,ΛSГЯΘИΘMΞЯ MUSIСΙΛИ  ГΞCК GΞΞК,30,#ZikaVirus may be #GMO from UK biotech firm  https://t.co/hJNN0d0UGE,162,60295457,ahlberto,Sun Jul 26 12:32:52 +0000 2009,False,693549980699602944,48,Born in Mozambique,30,0,4
2590,435816,"Snarky crone, writer, pediatrician, engineer, data whisperer  #tweetiatrician #sicklecellchat #boomertech #croneswhocode",1849,RT @NPRHealth: Puerto Rico Health Official 'Very Concerned' About Zika's Spread https://t.co/0gmIpYQlvJ,319613,27818124,yayayarndiva,Tue Mar 31 05:01:57 +0000 2009,False,693549977998532608,12142,"Sonoma County, California",1849,5,1640
2591,1592,Order Franciscan Secular -  Here I am,111,"RT @cnalive: Blog: https://t.co/OraSsYtXtW Snow altars and Leonardo DiCaprio, Bless the Lord: This week in Catholic news (1/29) https://t.c…",946,1755362227,Christinaofs,Sat Sep 07 16:19:35 +0000 2013,False,693549957085859840,47,,111,6,5
2592,3579,,15,Protect yourself against the Zika virus  https://t.co/7WR1TGYp0q https://t.co/ojLbwr53yk,0,4855943247,CashHare,Thu Jan 28 03:41:10 +0000 2016,False,693550650215366657,42,,15,0,18
2593,2295,Business can be used to #Empower! Proud TSI Descendant #RedefiningWinWin for #IndigenousBusiness #ChangingTheGame - Views Mine - RTNotEndorsements,1179,RT @ClimateReality: Climate change is helping the spread of diseases like the Zika virus https://t.co/f8oCo6B9Kn #ActOnClimate https://t.co…,1266,219949817,iSustainable,Fri Nov 26 10:32:27 +0000 2010,False,693550645773611009,709,Global Citizen,1179,11,74
2594,1611,Experimental bot .. maintained by @mendicot ..,2,"3 US airlines allow changes, cancellations to lands where Zika active - New Haven Register https://t.co/y23rMOjcfL",0,427107095,meta_guide_sr,Sat Dec 03 03:45:33 +0000 2011,False,693550645484195840,214,Suriname,2,0,6
2595,50048,"Journalist/ 2015 IRP Fellow/ 2014 @ShortyAwards Best Journo in Social Media/ 2014 IRP New Media Fellow/Tweets & RTs are not endorsements, views are my own",2020,"Colombia reports more than 2,000 #ZikaVirus cases in pregnant women https://t.co/YoqSRAC42v  https://t.co/DU6WQdU4S2",965,149666064,SarahJReports,Sat May 29 22:18:50 +0000 2010,False,693550625263611905,68786,,2020,0,382
2596,4894,"o que acontece em Itapoá, o mundo fica sabendo",0,Zika Outbreak Epicenter in Same Area Where GM Mosquitoes Were Released in 2015 https://t.co/tc68kXcEOr,1,76794208,gazetadeitapoa,Wed Sep 23 23:41:40 +0000 2009,False,693550604858236928,288,Itapoá/SC,0,0,8
2597,21300,● 170714 ● A girl with hormones fluctuate ●,316,"RT @WHO: #Zika 
Q: What can I do to protect myself and my family? 
A: https://t.co/3Fq6lJSQpz
#ZikaVirus https://t.co/rO68F3viKs",211,192907221,shinta_ramadina,Mon Sep 20 13:48:01 +0000 2010,False,693550598927446016,379,Indonesia,316,314,1
2598,21300,● 170714 ● A girl with hormones fluctuate ●,316,"RT @WHO: Q: What is #Zika?
A: https://t.co/3Fq6lJSQpz
#ZikaVirus https://t.co/3cUlnQgloR",211,192907221,shinta_ramadina,Mon Sep 20 13:48:01 +0000 2010,False,693550598797398016,379,Indonesia,316,1195,1
2599,19529,LET'S TALK ABOUT BRAZIL has problems just like any other country. I just love my country.,8884,"RT @nytimes: Tears and bewilderment in Brazilian city facing Zika crisis
https://t.co/7diQq15Zf5 https://t.co/WuKHmNuJFz",4664,971083928,MyBrazilianSoul,Mon Nov 26 01:00:05 +0000 2012,False,693550590035628032,8932,FORTALEZA - BRAZIL,8884,200,55
2600,5963,"Febrile in the Top End ♉ Darwin Buffaloes FC VP - St Kilda FC member
 ⛳ gammon golfer ⛳  RT, follow ≠ endorsement",2102,"Zika virus could be bigger global health threat than Ebola, say health experts https://t.co/XNe0si1B9a",2720,57774693,JoeMartinJard,Fri Jul 17 22:19:56 +0000 2009,False,693550580426346496,925,"Nhulunbuy, Northern Territory",2102,0,19
2601,3089,"autonomy & liberty. 
Our day will come",293,"GMO mosquitoes could be cause of Zika outbreak, critics say https://t.co/yXk6VJlZfN",74,397822476,martinarchy,Tue Oct 25 06:13:13 +0000 2011,False,693550577456910338,164,Newcastle,293,0,1
2602,3862,Safe and environmentally friendly control of insect pests that spread disease and damage crops. Subsidiary of @Intrexon.,707,Why #mosquito control is the way forward with #Zika #Dengue and other mosquito borne diseases https://t.co/dm2l5WlccO #health #science,873,294007947,Oxitec,Fri May 06 11:12:48 +0000 2011,False,693550575926022144,1298,Oxford,707,0,91
